Year;Month;Province;Mortgaged_FirstHand_Sale;Mortgaged_SecondHand_Sale;Other_FirstHand_Sale;Other_SecondHand_Sale
2018;November;Isparta-32;4;11;190;227
2018;November;Istanbul-34;511;476;6466;8605
2018;November;Izmir-35;137;241;1998;2397
2018;November;Kahramanmaras-46;32;21;610;429
2018;November;Karabuk-78;11;8;89;171
2018;November;Karaman-70;3;5;66;118
2018;November;Kars-36;8;13;97;137
2018;November;Kastamonu-37;24;12;246;166
2018;November;Kayseri-38;21;48;918;1042
2018;November;Kilis-79;1;3;53;85
2018;November;Kirikkale-71;15;15;167;175
2018;November;Kirklareli-39;29;8;371;220
2018;November;Kirsehir-40;5;5;116;117
2018;November;Kocaeli-41;88;88;1014;1237
2018;November;Konya-42;42;38;1094;1161
2018;November;Kutahya-43;9;22;260;247
2018;November;Malatya-44;19;23;292;371
2018;November;Manisa-45;63;46;790;644
2018;November;Mardin-47;12;4;303;216
2018;November;Mersin-33;55;54;878;1325
2018;November;Mugla-48;39;47;355;713
2018;November;Mus-49;1;1;117;73
2018;November;Nevsehir-50;11;5;33;154
2018;November;Nigde-51;16;5;193;178
2018;November;Ordu-52;39;15;328;255
2018;November;Osmaniye-80;22;13;169;202
2018;November;Rize-53;9;8;83;105
2018;November;Sakarya-54;38;25;794;815
2018;November;Samsun-55;45;43;830;766
2018;November;Sanliurfa-63;28;21;715;850
2018;November;Siirt-56;4;2;103;69
2018;November;Sinop-57;24;4;115;66
2018;November;Sirnak-73;3;2;244;32
2018;November;Sivas-58;33;10;380;278
2018;November;Tekirdag-59;91;58;892;901
2018;November;Tokat-60;24;12;135;157
2018;November;Trabzon-61;20;10;282;422
2018;November;Tunceli-62;5;0;49;37
2018;November;Usak-64;20;8;196;167
2018;November;Van-65;13;12;285;217
2018;November;Yalova-77;11;11;233;712
2018;November;Yozgat-66;6;3;165;141
2018;November;Zonguldak-67;22;19;168;202
2018;December;Adana-1;77;71;1469;1389
2018;December;Adiyaman-2;22;11;604;263
2018;December;Afyonkarahisar-3;38;15;441;481
2018;December;Agri-4;7;3;100;154
2018;December;Aksaray-68;13;6;416;236
2018;December;Amasya-5;40;10;375;187
2018;December;Ankara-6;408;372;4669;6646
2018;December;Antalya-7;97;189;2262;3334
2018;December;Ardahan-75;1;0;4;8
2018;December;Artvin-8;12;6;120;90
2018;December;Aydin-9;64;94;1174;1642
2018;December;Balikesir-10;50;84;1008;1528
2018;December;Bartin-74;13;5;171;102
2018;December;Batman-72;7;8;227;210
2018;December;Bayburt-69;2;0;30;16
2018;December;Bilecik-11;17;12;140;157
2018;December;Bingol-12;8;0;186;148
2018;December;Bitlis-13;5;3;124;64
2018;December;Bolu-14;16;14;276;495
2018;December;Burdur-15;13;9;279;117
2018;December;Bursa-16;182;128;2467;2308
2018;December;Canakkale-17;59;34;795;533
2018;December;Cankiri-18;12;6;200;124
2018;December;Corum-19;21;20;401;297
2018;December;Denizli-20;60;57;1591;794
2018;December;Diyarbakir-21;41;28;651;830
2018;December;Duzce-81;37;18;500;293
2018;December;Edirne-22;55;14;236;237
2018;December;Elazig-23;23;9;719;456
2018;December;Erzincan-24;27;6;231;122
2018;December;Erzurum-25;43;11;533;330
2018;December;Eskisehir-26;49;49;839;954
2018;December;Gaziantep-27;73;54;1209;1193
2018;December;Giresun-28;29;11;435;282
2018;December;Gumushane-29;2;3;51;57
2018;December;Hakkari-30;1;1;11;19
2018;December;Hatay-31;57;51;1018;927
2018;December;Igdir-76;3;4;61;91
2018;December;Isparta-32;17;15;314;311
2018;December;Istanbul-34;812;649;12911;12169
2018;December;Izmir-35;167;228;2991;3574
2018;December;Kahramanmaras-46;51;23;877;593
2018;December;Karabuk-78;17;14;171;251
2018;December;Karaman-70;18;9;105;184
2018;December;Kars-36;7;14;72;179
2018;December;Kastamonu-37;40;10;505;189
2018;December;Kayseri-38;39;46;1114;1412
2018;December;Kilis-79;1;4;91;100
2018;December;Kirikkale-71;9;15;370;230
2018;December;Kirklareli-39;32;10;461;245
2018;December;Kirsehir-40;10;5;289;190
2018;December;Kocaeli-41;99;105;1397;1590
2018;December;Konya-42;70;54;2167;1623
2018;December;Kutahya-43;16;13;437;364
2018;December;Malatya-44;20;14;576;592
2018;December;Manisa-45;98;80;1347;968
2018;December;Mardin-47;7;10;455;269
2018;December;Mersin-33;72;67;1447;1800
2018;December;Mugla-48;54;51;674;838
2018;December;Mus-49;4;1;160;102
2018;December;Nevsehir-50;1;5;75;172
2018;December;Nigde-51;17;6;308;325
2018;December;Ordu-52;54;27;768;464
2018;December;Osmaniye-80;21;19;260;261
2018;December;Rize-53;8;5;267;163
2018;December;Sakarya-54;40;51;1044;1014
2018;December;Samsun-55;71;38;1486;1003
2018;December;Sanliurfa-63;16;17;1363;955
2018;December;Siirt-56;6;2;226;106
2018;December;Sinop-57;21;3;279;111
2018;December;Sirnak-73;3;1;67;21
2018;December;Sivas-58;31;17;523;351
2018;December;Tekirdag-59;124;67;1345;1257
2018;December;Tokat-60;40;20;384;231
2018;December;Trabzon-61;24;25;647;619
2018;December;Tunceli-62;3;4;50;31
2018;December;Usak-64;41;10;347;240
2018;December;Van-65;15;10;525;314
2018;December;Yalova-77;4;14;271;722
2018;December;Yozgat-66;14;6;370;248
2018;December;Zonguldak-67;27;23;377;266
2019;January;Adana-1;97;97;756;916
2019;January;Adiyaman-2;20;17;175;138
2019;January;Afyonkarahisar-3;24;16;148;368
2019;January;Agri-4;3;5;27;65
2019;January;Aksaray-68;10;9;162;156
2019;January;Amasya-5;28;13;120;96
2019;January;Ankara-6;239;382;2365;3799
2019;January;Antalya-7;80;180;1096;2225
2019;January;Ardahan-75;2;1;0;4
2019;January;Artvin-8;8;6;32;33
2019;January;Aydin-9;58;87;558;867
2019;January;Balikesir-10;48;88;426;913
2019;January;Bartin-74;11;6;74;67
2019;January;Batman-72;4;8;89;110
2019;January;Bayburt-69;0;1;5;11
2019;January;Bilecik-11;10;11;53;82
2019;January;Bingol-12;3;2;95;83
2019;January;Bitlis-13;3;3;31;23
2019;January;Bolu-14;33;13;147;189
2019;January;Burdur-15;9;6;82;65
2019;January;Bursa-16;148;132;1049;1419
2019;January;Canakkale-17;38;17;320;283
2019;January;Cankiri-18;14;6;88;96
2019;January;Corum-19;27;12;175;209
2019;January;Denizli-20;57;48;251;474
2019;January;Diyarbakir-21;36;39;269;546
2019;January;Duzce-81;27;25;246;202
2019;January;Edirne-22;19;19;119;178
2019;January;Elazig-23;11;15;227;271
2019;January;Erzincan-24;9;7;50;58
2019;January;Erzurum-25;17;10;384;224
2019;January;Eskisehir-26;38;49;324;591
2019;January;Gaziantep-27;81;67;644;809
2019;January;Giresun-28;20;12;183;145
2019;January;Gumushane-29;1;2;25;20
2019;January;Hakkari-30;0;0;3;6
2019;January;Hatay-31;65;37;426;640
2019;January;Igdir-76;1;0;30;75
2019;January;Isparta-32;10;31;139;172
2019;January;Istanbul-34;580;635;5439;6801
2019;January;Izmir-35;169;243;1420;1963
2019;January;Kahramanmaras-46;42;28;436;377
2019;January;Karabuk-78;12;15;68;132
2019;January;Karaman-70;6;9;31;97
2019;January;Kars-36;6;9;27;87
2019;January;Kastamonu-37;41;9;215;142
2019;January;Kayseri-38;33;71;354;805
2019;January;Kilis-79;1;2;26;61
2019;January;Kirikkale-71;21;18;92;158
2019;January;Kirklareli-39;34;12;187;178
2019;January;Kirsehir-40;8;8;93;94
2019;January;Kocaeli-41;71;116;728;1040
2019;January;Konya-42;46;52;809;925
2019;January;Kutahya-43;24;21;229;245
2019;January;Malatya-44;23;29;210;388
2019;January;Manisa-45;72;85;619;668
2019;January;Mardin-47;9;11;204;200
2019;January;Mersin-33;57;93;595;1133
2019;January;Mugla-48;40;39;231;547
2019;January;Mus-49;0;0;134;53
2019;January;Nevsehir-50;1;7;26;102
2019;January;Nigde-51;11;14;82;213
2019;January;Ordu-52;56;24;318;277
2019;January;Osmaniye-80;25;21;121;217
2019;January;Rize-53;15;16;121;90
2019;January;Sakarya-54;46;44;420;688
2019;January;Samsun-55;65;67;618;653
2019;January;Sanliurfa-63;20;26;565;647
2019;January;Siirt-56;4;1;50;76
2019;January;Sinop-57;12;4;126;77
2019;January;Sirnak-73;0;0;31;17
2019;January;Sivas-58;25;17;172;208
2019;January;Tekirdag-59;99;76;582;775
2019;January;Tokat-60;25;21;128;134
2019;January;Trabzon-61;19;25;257;395
2019;January;Tunceli-62;3;0;19;25
2019;January;Usak-64;20;15;167;136
2019;January;Van-65;14;12;202;231
2019;January;Yalova-77;6;19;167;506
2019;January;Yozgat-66;8;5;84;123
2019;January;Zonguldak-67;32;29;142;150
2019;February;Adana-1;105;154;716;995
2019;February;Adiyaman-2;17;17;150;146
2019;February;Afyonkarahisar-3;16;20;187;352
2019;February;Agri-4;0;2;35;65
2019;February;Aksaray-68;8;5;181;155
2019;February;Amasya-5;23;23;121;91
2019;February;Ankara-6;322;720;2205;4443
2019;February;Antalya-7;102;254;1255;2347
2019;February;Ardahan-75;1;2;1;8
2019;February;Artvin-8;11;8;38;46
2019;February;Aydin-9;78;139;507;952
2019;February;Balikesir-10;67;120;428;1058
2019;February;Bartin-74;15;16;80;43
2019;February;Batman-72;7;6;100;134
2019;February;Bayburt-69;1;0;8;13
2019;February;Bilecik-11;10;10;60;88
2019;February;Bingol-12;1;0;62;67
2019;February;Bitlis-13;2;3;11;26
2019;February;Bolu-14;39;17;134;361
2019;February;Burdur-15;14;8;96;84
2019;February;Bursa-16;181;200;1043;1595
2019;February;Canakkale-17;39;45;306;318
2019;February;Cankiri-18;4;10;68;75
2019;February;Corum-19;19;27;166;225
2019;February;Denizli-20;62;81;442;463
2019;February;Diyarbakir-21;57;58;297;521
2019;February;Duzce-81;33;17;219;183
2019;February;Edirne-22;23;20;136;201
2019;February;Elazig-23;14;16;194;304
2019;February;Erzincan-24;10;8;49;55
2019;February;Erzurum-25;23;19;240;231
2019;February;Eskisehir-26;38;75;369;588
2019;February;Gaziantep-27;85;99;547;823
2019;February;Giresun-28;33;15;150;116
2019;February;Gumushane-29;8;0;28;17
2019;February;Hakkari-30;0;0;4;1
2019;February;Hatay-31;76;70;594;634
2019;February;Igdir-76;2;4;38;35
2019;February;Isparta-32;11;14;88;180
2019;February;Istanbul-34;862;862;5503;7235
2019;February;Izmir-35;213;339;1587;2264
2019;February;Kahramanmaras-46;51;39;325;411
2019;February;Karabuk-78;8;16;48;146
2019;February;Karaman-70;3;11;31;103
2019;February;Kars-36;2;10;22;84
2019;February;Kastamonu-37;39;18;215;184
2019;February;Kayseri-38;39;109;563;869
2019;February;Kilis-79;4;1;50;94
2019;February;Kirikkale-71;13;15;92;145
2019;February;Kirklareli-39;39;19;201;169
2019;February;Kirsehir-40;8;7;65;101
2019;February;Kocaeli-41;103;171;753;994
2019;February;Konya-42;55;73;781;997
2019;February;Kutahya-43;23;16;232;222
2019;February;Malatya-44;22;49;240;278
2019;February;Manisa-45;115;120;600;720
2019;February;Mardin-47;12;14;178;239
2019;February;Mersin-33;78;144;820;1177
2019;February;Mugla-48;39;74;314;562
2019;February;Mus-49;1;3;142;66
2019;February;Nevsehir-50;2;7;51;146
2019;February;Nigde-51;9;18;131;208
2019;February;Ordu-52;68;43;324;232
2019;February;Osmaniye-80;15;34;150;221
2019;February;Rize-53;11;12;72;75
2019;February;Sakarya-54;50;59;366;676
2019;February;Samsun-55;81;70;719;668
2019;February;Sanliurfa-63;25;43;578;680
2019;February;Siirt-56;2;6;67;62
2019;February;Sinop-57;11;10;82;88
2019;February;Sirnak-73;2;1;56;20
2019;February;Sivas-58;27;17;177;229
2019;February;Tekirdag-59;184;143;710;755
2019;February;Tokat-60;17;26;136;133
2019;February;Trabzon-61;17;22;239;349
2019;February;Tunceli-62;0;1;18;11
2019;February;Usak-64;17;8;186;166
2019;February;Van-65;12;16;228;153
2019;February;Yalova-77;6;24;128;533
2019;February;Yozgat-66;7;11;63;99
2019;February;Zonguldak-67;25;33;178;183
2019;March;Adana-1;312;475;819;1077
2019;March;Adiyaman-2;55;50;202;204
2019;March;Afyonkarahisar-3;61;45;193;366
2019;March;Agri-4;7;10;40;74
2019;March;Aksaray-68;30;21;233;170
2019;March;Amasya-5;63;29;138;137
2019;March;Ankara-6;879;2120;2674;4946
2019;March;Antalya-7;319;697;1436;2809
2019;March;Ardahan-75;0;2;1;4
2019;March;Artvin-8;56;15;41;30
2019;March;Aydin-9;175;322;647;1103
2019;March;Balikesir-10;140;309;529;1204
2019;March;Bartin-74;34;23;81;71
2019;March;Batman-72;25;26;121;154
2019;March;Bayburt-69;1;0;13;13
2019;March;Bilecik-11;53;48;85;107
2019;March;Bingol-12;3;3;98;80
2019;March;Bitlis-13;2;12;36;52
2019;March;Bolu-14;74;43;228;373
2019;March;Burdur-15;29;7;102;95
2019;March;Bursa-16;510;538;1234;1828
2019;March;Canakkale-17;89;98;445;351
2019;March;Cankiri-18;10;25;110;97
2019;March;Corum-19;36;65;190;267
2019;March;Denizli-20;194;225;361;505
2019;March;Diyarbakir-21;193;211;416;552
2019;March;Duzce-81;46;58;216;203
2019;March;Edirne-22;57;64;118;171
2019;March;Elazig-23;28;67;258;309
2019;March;Erzincan-24;13;10;60;66
2019;March;Erzurum-25;39;34;228;305
2019;March;Eskisehir-26;145;261;449;652
2019;March;Gaziantep-27;259;307;718;961
2019;March;Giresun-28;86;49;238;190
2019;March;Gumushane-29;10;4;28;24
2019;March;Hakkari-30;0;1;0;4
2019;March;Hatay-31;172;179;708;821
2019;March;Igdir-76;9;7;47;64
2019;March;Isparta-32;32;62;156;201
2019;March;Istanbul-34;1531;1931;6922;8756
2019;March;Izmir-35;468;863;2416;2619
2019;March;Kahramanmaras-46;114;143;461;457
2019;March;Karabuk-78;31;43;66;177
2019;March;Karaman-70;6;18;21;97
2019;March;Kars-36;3;15;26;90
2019;March;Kastamonu-37;99;32;196;168
2019;March;Kayseri-38;104;342;563;982
2019;March;Kilis-79;7;12;51;102
2019;March;Kirikkale-71;52;53;106;153
2019;March;Kirklareli-39;69;59;227;216
2019;March;Kirsehir-40;9;16;88;118
2019;March;Kocaeli-41;237;386;852;1253
2019;March;Konya-42;63;138;981;1187
2019;March;Kutahya-43;69;52;208;338
2019;March;Malatya-44;56;85;326;375
2019;March;Manisa-45;302;361;679;844
2019;March;Mardin-47;36;55;218;259
2019;March;Mersin-33;323;443;918;1344
2019;March;Mugla-48;150;194;346;717
2019;March;Mus-49;3;2;145;51
2019;March;Nevsehir-50;1;15;48;151
2019;March;Nigde-51;59;45;173;312
2019;March;Ordu-52;172;89;373;304
2019;March;Osmaniye-80;53;109;137;318
2019;March;Rize-53;32;15;74;89
2019;March;Sakarya-54;104;163;488;801
2019;March;Samsun-55;215;195;771;722
2019;March;Sanliurfa-63;63;135;609;690
2019;March;Siirt-56;7;12;74;86
2019;March;Sinop-57;27;13;95;90
2019;March;Sirnak-73;5;1;47;30
2019;March;Sivas-58;58;61;210;264
2019;March;Tekirdag-59;318;298;773;887
2019;March;Tokat-60;62;59;193;182
2019;March;Trabzon-61;67;86;275;458
2019;March;Tunceli-62;4;2;14;26
2019;March;Usak-64;26;39;205;169
2019;March;Van-65;39;52;199;173
2019;March;Yalova-77;14;56;158;482
2019;March;Yozgat-66;15;30;102;159
2019;March;Zonguldak-67;91;112;222;195
2019;April;Adana-1;242;435;540;983
2019;April;Adiyaman-2;45;63;182;223
2019;April;Afyonkarahisar-3;63;73;207;337
2019;April;Agri-4;4;11;31;63
2019;April;Aksaray-68;43;39;195;175
2019;April;Amasya-5;51;52;136;137
2019;April;Ankara-6;763;1855;2026;4232
2019;April;Antalya-7;245;681;1264;2461
2019;April;Ardahan-75;0;6;1;9
2019;April;Artvin-8;27;29;33;52
2019;April;Aydin-9;145;350;633;1176
2019;April;Balikesir-10;138;313;436;1120
2019;April;Bartin-74;24;26;90;55
2019;April;Batman-72;29;29;95;141
2019;April;Bayburt-69;2;3;13;16
2019;April;Bilecik-11;57;47;81;94
2019;April;Bingol-12;6;4;90;98
2019;April;Bitlis-13;14;14;56;64
2019;April;Bolu-14;62;49;128;385
2019;April;Burdur-15;20;25;90;70
2019;April;Bursa-16;422;549;1437;1646
2019;April;Canakkale-17;88;84;345;358
2019;April;Cankiri-18;30;45;86;84
2019;April;Corum-19;67;106;184;253
2019;April;Denizli-20;132;208;236;458
2019;April;Diyarbakir-21;165;202;338;589
2019;April;Duzce-81;61;54;212;184
2019;April;Edirne-22;64;68;156;175
2019;April;Elazig-23;43;67;281;318
2019;April;Erzincan-24;22;24;73;105
2019;April;Erzurum-25;67;74;153;241
2019;April;Eskisehir-26;123;224;479;709
2019;April;Gaziantep-27;252;300;656;1106
2019;April;Giresun-28;73;43;182;180
2019;April;Gumushane-29;9;7;23;23
2019;April;Hakkari-30;0;0;3;3
2019;April;Hatay-31;170;235;516;768
2019;April;Igdir-76;10;10;42;30
2019;April;Isparta-32;22;56;118;219
2019;April;Istanbul-34;1415;2292;5642;7799
2019;April;Izmir-35;502;999;1684;2491
2019;April;Kahramanmaras-46;115;135;382;469
2019;April;Karabuk-78;11;51;79;148
2019;April;Karaman-70;11;30;32;122
2019;April;Kars-36;7;26;29;131
2019;April;Kastamonu-37;65;47;167;139
2019;April;Kayseri-38;84;277;439;928
2019;April;Kilis-79;16;19;43;129
2019;April;Kirikkale-71;45;68;125;241
2019;April;Kirklareli-39;82;60;197;147
2019;April;Kirsehir-40;25;31;71;130
2019;April;Kocaeli-41;194;408;679;1009
2019;April;Konya-42;127;226;838;1136
2019;April;Kutahya-43;42;78;239;290
2019;April;Malatya-44;47;103;232;399
2019;April;Manisa-45;208;324;632;721
2019;April;Mardin-47;34;63;310;296
2019;April;Mersin-33;188;376;690;1233
2019;April;Mugla-48;142;196;286;656
2019;April;Mus-49;1;11;55;50
2019;April;Nevsehir-50;8;44;29;188
2019;April;Nigde-51;33;49;139;258
2019;April;Ordu-52;139;89;278;210
2019;April;Osmaniye-80;52;97;153;237
2019;April;Rize-53;48;24;122;83
2019;April;Sakarya-54;96;157;345;754
2019;April;Samsun-55;165;193;736;673
2019;April;Sanliurfa-63;71;146;600;698
2019;April;Siirt-56;19;24;71;81
2019;April;Sinop-57;37;34;86;93
2019;April;Sirnak-73;4;0;53;31
2019;April;Sivas-58;52;82;202;253
2019;April;Tekirdag-59;272;331;533;852
2019;April;Tokat-60;66;65;178;228
2019;April;Trabzon-61;35;71;274;427
2019;April;Tunceli-62;4;7;27;12
2019;April;Usak-64;42;51;139;154
2019;April;Van-65;41;47;187;197
2019;April;Yalova-77;17;65;153;534
2019;April;Yozgat-66;21;57;83;152
2019;April;Zonguldak-67;76;89;239;166
2019;May;Adana-1;159;307;482;988
2019;May;Adiyaman-2;24;45;185;226
2019;May;Afyonkarahisar-3;36;38;177;304
2019;May;Agri-4;6;14;43;82
2019;May;Aksaray-68;16;31;167;152
2019;May;Amasya-5;25;21;150;132
2019;May;Ankara-6;501;1255;3229;4429
2019;May;Antalya-7;150;474;2137;2692
2019;May;Ardahan-75;0;0;1;3
2019;May;Artvin-8;15;8;47;40
2019;May;Aydin-9;89;234;603;1273
2019;May;Balikesir-10;92;224;429;1233
2019;May;Bartin-74;22;19;68;77
2019;May;Batman-72;10;17;96;167
2019;May;Bayburt-69;0;0;14;12
2019;May;Bilecik-11;22;29;67;70
2019;May;Bingol-12;3;3;36;69
2019;May;Bitlis-13;1;12;22;51
2019;May;Bolu-14;24;36;139;376
2019;May;Burdur-15;15;19;100;91
2019;May;Bursa-16;233;354;1231;1599
2019;May;Canakkale-17;60;80;367;393
2019;May;Cankiri-18;13;28;62;86
2019;May;Corum-19;41;46;214;191
2019;May;Denizli-20;96;125;283;553
2019;May;Diyarbakir-21;98;121;387;564
2019;May;Duzce-81;39;38;198;149
2019;May;Edirne-22;38;46;129;191
2019;May;Elazig-23;21;42;226;249
2019;May;Erzincan-24;14;19;53;65
2019;May;Erzurum-25;22;32;159;218
2019;May;Eskisehir-26;251;161;394;669
2019;May;Gaziantep-27;158;235;763;1027
2019;May;Giresun-28;44;32;182;151
2019;May;Gumushane-29;4;6;33;26
2019;May;Hakkari-30;1;0;3;6
2019;May;Hatay-31;96;125;639;775
2019;May;Igdir-76;9;6;40;31
2019;May;Isparta-32;17;30;89;166
2019;May;Istanbul-34;930;1634;6433;8299
2019;May;Izmir-35;319;682;1854;2640
2019;May;Kahramanmaras-46;77;82;370;444
2019;May;Karabuk-78;16;41;118;192
2019;May;Karaman-70;15;26;33;94
2019;May;Kars-36;7;19;36;87
2019;May;Kastamonu-37;45;38;180;125
2019;May;Kayseri-38;81;171;429;844
2019;May;Kilis-79;13;7;31;102
2019;May;Kirikkale-71;32;44;212;195
2019;May;Kirklareli-39;47;42;196;157
2019;May;Kirsehir-40;11;13;67;192
2019;May;Kocaeli-41;155;279;740;1069
2019;May;Konya-42;66;160;740;1117
2019;May;Kutahya-43;28;47;152;237
2019;May;Malatya-44;33;74;251;312
2019;May;Manisa-45;116;219;628;691
2019;May;Mardin-47;27;39;247;277
2019;May;Mersin-33;144;285;736;1387
2019;May;Mugla-48;84;138;426;805
2019;May;Mus-49;0;12;31;77
2019;May;Nevsehir-50;2;26;43;147
2019;May;Nigde-51;17;27;164;283
2019;May;Ordu-52;62;54;261;243
2019;May;Osmaniye-80;39;35;159;293
2019;May;Rize-53;10;14;116;61
2019;May;Sakarya-54;67;94;360;753
2019;May;Samsun-55;102;137;598;655
2019;May;Sanliurfa-63;52;108;538;636
2019;May;Siirt-56;6;14;52;67
2019;May;Sinop-57;23;23;112;98
2019;May;Sirnak-73;0;3;22;15
2019;May;Sivas-58;30;42;198;260
2019;May;Tekirdag-59;173;196;541;967
2019;May;Tokat-60;32;45;124;168
2019;May;Trabzon-61;21;57;221;451
2019;May;Tunceli-62;5;2;21;28
2019;May;Usak-64;19;45;155;167
2019;May;Van-65;33;36;199;199
2019;May;Yalova-77;18;46;141;563
2019;May;Yozgat-66;13;24;68;115
2019;May;Zonguldak-67;43;46;121;165
2019;June;Adana-1;65;143;376;684
2019;June;Adiyaman-2;22;15;150;152
2019;June;Afyonkarahisar-3;16;30;125;244
2019;June;Agri-4;4;5;38;80
2019;June;Aksaray-68;14;11;143;126
2019;June;Amasya-5;14;34;91;100
2019;June;Ankara-6;230;631;1426;3143
2019;June;Antalya-7;76;251;1102;1961
2019;June;Ardahan-75;0;0;1;3
2019;June;Artvin-8;7;10;73;41
2019;June;Aydin-9;47;99;439;826
2019;June;Balikesir-10;41;107;361;942
2019;June;Bartin-74;9;7;65;65
2019;June;Batman-72;6;16;105;125
2019;June;Bayburt-69;2;1;10;25
2019;June;Bilecik-11;3;19;49;72
2019;June;Bingol-12;0;3;40;60
2019;June;Bitlis-13;4;4;26;38
2019;June;Bolu-14;23;15;133;241
2019;June;Burdur-15;10;7;79;64
2019;June;Bursa-16;100;171;731;1287
2019;June;Canakkale-17;33;49;200;260
2019;June;Cankiri-18;5;12;33;52
2019;June;Corum-19;27;35;168;190
2019;June;Denizli-20;31;79;187;355
2019;June;Diyarbakir-21;37;53;290;462
2019;June;Duzce-81;13;12;157;161
2019;June;Edirne-22;29;34;95;152
2019;June;Elazig-23;21;22;174;250
2019;June;Erzincan-24;9;7;43;54
2019;June;Erzurum-25;18;26;142;212
2019;June;Eskisehir-26;41;70;279;496
2019;June;Gaziantep-27;77;95;575;721
2019;June;Giresun-28;19;24;169;126
2019;June;Gumushane-29;2;3;39;25
2019;June;Hakkari-30;0;0;9;6
2019;June;Hatay-31;47;82;529;671
2019;June;Igdir-76;2;2;20;42
2019;June;Isparta-32;4;25;99;185
2019;June;Istanbul-34;421;754;3392;5493
2019;June;Izmir-35;146;339;1143;1703
2019;June;Kahramanmaras-46;35;54;276;389
2019;June;Karabuk-78;11;15;61;133
2019;June;Karaman-70;3;9;22;79
2019;June;Kars-36;2;11;33;82
2019;June;Kastamonu-37;17;19;149;141
2019;June;Kayseri-38;33;102;437;696
2019;June;Kilis-79;5;11;39;77
2019;June;Kirikkale-71;17;20;109;124
2019;June;Kirklareli-39;23;19;136;127
2019;June;Kirsehir-40;4;14;60;106
